species_id,version_id,language_id,flavor_text
3,32,7,La flor que tiene en el lomo puede recoger losrayos solares para transformarlos en energía.
3,32,8,Il grande fiore che ha sulla schiena può assorbirei raggi solari e trasformarli in energia.
3,32,9,The flower on its back catches the sun’s rays.The sunlight is then absorbed andused for energy.
3,32,11,背中に　生えた　大きな　ハナは太陽の　光を　吸収しエネルギーに　変換　できる。
3,32,12,它背上开出的大花能够吸收太阳光并将其转换为能量。
3,33,1,たいようエネルギーを　えいようにしておおきなハナが　ひらく。　ひなたにひきよせられるように　いどうする。
3,33,3,태양에너지를 양분으로큰 꽃을 피운다. 양지를 향해이끌려가듯이 이동한다.
3,33,4,把太陽的能源當成養分，開出碩大的花朵。總是朝著有陽光的地方移動。
3,33,5,Sa plante donne une grosse fleur quandelle absorbe les rayons du soleil. Il est toujoursà la recherche des endroits les plus ensoleillés.
3,33,6,"Es nutzt Solarenergie als Nahrung und bringt soseine große Blume zum Blühen. Es geht dorthin,wo die Sonne scheint."
3,33,7,"La planta florece cuando absorbe energía solar,lo cual le obliga a buscar siempre la luz del sol."
3,33,8,Il fiore sboccia assorbendo energia solare.Si muove continuamente in cerca di luce.
3,33,9,Its plant blooms when it is absorbing solarenergy. It stays on the move to seek sunlight.
3,33,11,太陽エネルギーを　栄養にして大きな花が　開く。　日なたに引き寄せられるように　移動する。
3,33,12,把太阳的能源当成养分，开出硕大的花朵。总是朝着有阳光的地方移动。
3,34,1,はなから　うっとりする　かおりがただよい　たたかうものの　きもちをなだめてしまう。
3,34,3,꽃에서 황홀한 향기가퍼져 나와 싸우는 자의기분을 달래준다.
3,34,4,花朵散發出的迷人香味，能安撫激動的心情，甚至消弭鬥爭。
3,34,5,Une douce senteur émane de sa plante.Cette fragrance calme tous ceux qui sontengagés dans un combat.
3,34,6,Die Blume verströmt einen zauberhaften Duft.Er beschwichtigt erhitzte Kämpfer.
3,34,7,"La flor que tiene en el lomo libera un delicadoaroma, que tiene un efecto relajante en combate."
3,34,8,Il suo fiore emana una fragranza inebriantecapace di placare l’animo di chi è impegnatonella lotta.
3,34,9,A bewitching aroma wafts from its flower.The fragrance becalms those engagedin a battle.
3,34,11,花から　うっとりする　香りがただよい　戦うものの　気持ちをなだめてしまう。
3,34,12,花朵散发出的迷人香味能安抚激动的心情，甚至消弭斗争。
4,1,9,"Obviously prefershot places. Whenit rains, steam is said to spoutfrom the tip ofits tail."
4,2,9,"Obviously prefershot places. Whenit rains, steam is said to spoutfrom the tip ofits tail."
4,3,9,The flame at thetip of its tailmakes a sound as it burns. You canonly hear it inquiet places.
4,4,9,"The flame on itstail shows thestrength of its life force. If itis weak, the flamealso burns weakly."
4,5,9,"The flame on itstail indicatesCHARMANDER's life force. If it ishealthy, the flameburns brightly."
4,6,9,"If it's healthy,the flame on thetip of its tail will burn vigor­ously, even if itgets a bit wet."
4,7,9,"The flame that burns at the tip of itstail is an indication of its emotions.The flame wavers when CHARMANDER is enjoying itself. If the POKéMON becomesenraged, the flame burns fiercely."
4,8,9,"The flame that burns at the tip of itstail is an indication of its emotions.The flame wavers when CHARMANDER is enjoying itself. If the POKéMON becomesenraged, the flame burns fiercely."
4,9,9,"The flame that burns at the tip of itstail is an indication of its emotions.The flame wavers when CHARMANDER ishappy, and blazes when it is enraged."
4,10,9,"From the time it is born, a flame burnsat the tip of its tail. Its life would endif the flame were to go out."
4,11,9,"It has a preference for hot things.When it rains, steam is said to spout fromthe tip of its tail."
4,12,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,13,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,14,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,15,9,"The flame on its tail shows thestrength of its life force. If it is weak,the flame also burns weakly."
4,16,9,"The flame on its tail indicatesCHARMANDER’s life force. If it ishealthy, the flame burns brightly."
4,17,5,La flamme de sa queue symbolise savitalité. Elle est intense quand ilest en bonne santé.
4,17,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,18,5,La flamme de sa queue symbolise savitalité. Elle est intense quand ilest en bonne santé.
4,18,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,21,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,22,9,"The fire on the tip of its tail is ameasure of its life. If healthy,its tail burns intensely."
4,23,1,しっぽの　ほのおは　ヒトカゲのせいめいりょくの　あかし。げんきだと　さかんに　もえさかる。
4,23,3,꼬리의 불꽃은 파이리의생명력의 상징이다.건강할 때 왕성하게 불타오른다.
4,23,5,"La flamme sur sa queue représente l’énergie vitalede Salamèche. Quand il est vigoureux, elle brûle plusfort."
4,23,6,"Die Flamme auf seiner Schweifspitze zeigt dieLebensenergie an. Ist es gesund, leuchtet sie hell."
4,23,7,La llama de su cola indica la fuerza vital deCharmander. Será brillante si está sano.
4,23,8,"La fiamma che Charmander ha sulla coda indica lasua forza vitale. Se è in forma, la fiamma è vivace."
4,23,9,"The flame on its tail indicates Charmander’s lifeforce. If it is healthy, the flame burns brightly."
4,23,11,尻尾の　炎はヒトカゲの　生命力の　証。元気だと　さかんに　燃えさかる。
4,24,1,うまれたときから　しっぽに　ほのおがともっている。ほのおが　きえたときその　いのちは　おわって　しまう。
4,24,3,태어날 때부터 꼬리의 불꽃이타오르고 있다. 불꽃이 꺼지면그 생명이 다하고 만다.
4,24,5,"Depuis sa naissance, une petite flamme brûle au boutde sa queue. Si cette flamme s’éteint, la vie de cePokémon s’éteindra elle aussi."
4,24,6,"Von Geburt an brennt die Flamme auf seinerSchwanzspitze. Sobald sie erlischt, erlischt auchsein Lebenslicht."
4,24,7,"Este Pokémon nace con una llama en la punta de lacola. Si la llama se apagara, el Pokémon se debilitaría."
4,24,8,"Dalla nascita una fiamma gli arde sulla punta dellacoda. Se si spegnesse, per lui sarebbe la fine."
4,24,9,"From the time it is born, a flame burns at the tip ofits tail. Its life would end if the flame were togo out."
4,24,11,生まれたときから　尻尾に　炎が点っている。炎が　消えたときその　命は　終わってしまう。
4,25,1,しっぽの　ほのおは　きぶんを　ひょうげん。たのしい　ときには　ゆらゆら　ほのおが　ゆれておこった　ときには　めらめら　さかんに　もえる。
4,25,3,꼬리의 불꽃은 기분을 표현한다.즐거울 때는 흔들흔들 불꽃이 흔들리고화가 났을 때는 활활 맹렬히 불타오른다.
4,25,5,"La flamme qui brûle au bout de sa queue indique l’humeurde ce Pokémon. Elle vacille lorsque Salamèche est content.En revanche, lorsqu’il s’énerve, la flamme prendde l’importance et brûle plus ardemment."
4,25,6,"Die Flamme auf seiner Schweifspitze zeigt seineGefühlslage an. Sie flackert, wenn Glumandazufrieden ist. Wenn dieses Pokémon wütend wird,lodert die Flamme gewaltig."
4,25,7,La llama que tiene en la punta de la cola arde según sussentimientos. Llamea levemente cuando está alegre y ardevigorosamente cuando está enfadado.
4,25,8,"La fiamma sulla punta della coda indica il suo stato emotivo.Se la fiamma ondeggia significa che Charmander si stadivertendo. Quando il Pokémon si infuria, la fiamma ardeviolentemente."
4,25,9,"The flame that burns at the tip of its tail is an indicationof its emotions. The flame wavers when Charmanderis enjoying itself. If the Pokémon becomes enraged,the flame burns fiercely."
4,25,11,尻尾の　炎は　気分を　表現。楽しい　ときには　ゆらゆら　炎が　ゆれて怒った　ときには　めらめら　盛んに　燃える。
4,26,1,しっぽの　ほのおは　きぶんを　ひょうげん。たのしい　ときには　ゆらゆら　ほのおが　ゆれておこった　ときには　めらめら　さかんに　もえる。
4,26,3,꼬리의 불꽃은 기분을 표현한다.즐거울 때는 흔들흔들 불꽃이 흔들리고화가 났을 때는 활활 맹렬히 불타오른다.
4,26,5,"La flamme qui brûle au bout de sa queue indique l’humeurde ce Pokémon. Elle vacille lorsque Salamèche est content.En revanche, lorsqu’il s’énerve, la flamme prendde l’importance et brûle plus ardemment."
4,26,6,"Die Flamme auf seiner Schweifspitze zeigt seineGefühlslage an. Sie flackert, wenn Glumandazufrieden ist. Wenn dieses Pokémon wütend wird,lodert die Flamme sehr stark."
4,26,7,La llama que tiene en la punta de la cola arde según sussentimientos. Llamea levemente cuando está alegre y ardevigorosamente cuando está enfadado.
4,26,8,"La fiamma sulla punta della coda indica il suo stato emotivo.Se la fiamma ondeggia significa che Charmander si stadivertendo. Quando il Pokémon si infuria, la fiamma ardeviolentemente."
4,26,9,"The flame that burns at the tip of its tail is an indicationof its emotions. The flame wavers when Charmanderis enjoying itself. If the Pokémon becomes enraged,the flame burns fiercely."
4,26,11,尻尾の　炎は　気分を　表現。楽しい　ときには　ゆらゆら　炎が　ゆれて怒った　ときには　めらめら　盛んに　燃える。
4,31,1,しずかな　ところに　つれていくとシッポが　もえてる　ちいさな　おとがきこえてくるよ。
4,31,3,조용한 곳에 데려가면꼬리가 타고 있는작은 소리가 들린다.
4,31,4,要是把牠帶到安靜的地方，就能聽見牠的尾巴燃燒時發出的微小聲音。
4,31,5,La flammèche au bout de sa queue émetun crépitement audible seulement dansles endroits calmes.
4,31,6,An sehr stillen Orten kann man seine brennendeSchwanzspitze ganz leise lodern hören.
4,31,7,En lugares silenciosos se puede oír el débilchisporroteo de la llama que le arde en lapunta de la cola.
4,31,8,Nel silenzio più assoluto si può udire la fiammain cima alla sua coda scoppiettare bruciando.
4,31,9,The flame at the tip of its tail makes a sound asit burns. You can only hear it in quiet places.
4,31,11,静かな　ところに　連れていくとシッポが　燃えてる　小さな　音が聞こえてくるよ。
4,31,12,要是把它带到安静的地方，就能听到它的尾巴燃烧时发出的微小的声音。
4,32,1,しずかな　ところに　つれていくとシッポが　もえてる　ちいさな　おとがきこえてくるよ。
4,32,3,조용한 곳에 데려가면꼬리가 타고 있는작은 소리가 들린다.
4,32,4,要是把牠帶到安靜的地方，就能聽見牠的尾巴燃燒時發出的微小聲音。
4,32,5,La flammèche au bout de sa queue émetun crépitement audible seulement dansles endroits calmes.
4,32,6,An sehr stillen Orten kann man seine brennendeSchwanzspitze ganz leise lodern hören.
4,32,7,En lugares silenciosos se puede oír el débilchisporroteo de la llama que le arde en lapunta de la cola.
4,32,8,Nel silenzio più assoluto si può udire la fiammain cima alla sua coda scoppiettare bruciando.
4,32,9,The flame at the tip of its tail makes a sound asit burns. You can only hear it in quiet places.
4,32,11,静かな　ところに　連れていくとシッポが　燃えてる　小さな　音が聞こえてくるよ。
4,32,12,要是把它带到安静的地方，就能听到它的尾巴燃烧时发出的微小的声音。
